customer_id,signup_date,age,city,country,email,total_orders,lifetime_value,churn_risk
C01011,2023-05-10,62,Watsonburgh,UAE,patrick36@example.com,27,2594.23,low
C01012,2025-10-23,22,West Kristi,UK,wbrown@example.net,49,11333.83,high
C01013,2024-09-25,34,North Christyshire,UAE,qbrady@example.org,31,6671.09,high
C01014,2024-11-03,64,Lake Susanhaven,UK,jennifernewton@example.net,8,277.9,medium
C01015,2024-02-06,27,South Nicolashaven,India,donaldrichards@example.com,11,1699.3,high
C01016,2025-02-20,21,North Michelle,India,sramos@example.com,9,1147.63,high
C01017,2023-09-23,,Reillystad,India,kristyperez@example.net,23,3978.89,low
C01018,2024-02-24,58,Jeffreychester,India,mia41@example.net,33,7803.38,high
C01019,2025-03-19,38,Lake Holly,India,annaschneider@example.net,49,12408.86,high
C01020,2023-06-18,62,South Annmouth,UAE,rogersshawna@example.net,20,2557.62,high
C01021,2024-04-11,27,North Kelseyland,India,donnajohnson@example.com,38,2545.1,medium
C01022,2025-08-13,44,South Crystaltown,India,qgarcia@example.org,24,6687.48,low
C01023,2025-08-06,50,Lake Danaton,India,ygreen@example.org,7,1781.67,high
C01024,2023-05-19,51,Port Kevinport,UK,ryanfields@example.net,40,8895.51,high
C01025,2026-03-07,44,Johnmouth,US,anthony80@example.com,49,13589.09,low
C01026,2024-03-31,48,Stephenbury,India,samanthawilson@example.com,9,1027.12,medium
C01027,2024-08-14,56,Bobbyport,UK,hhenry@example.net,9,2125.52,medium
C01028,2025-02-07,19,West Matthew,UAE,cfleming@example.net,12,2999.22,low
C01029,2025-10-22,27,Ryanfort,UAE,gloria54@example.org,9,820.58,low
C01030,2023-05-07,23,Kevinborough,US,lunamatthew@example.org,14,3031.29,low
C01031,2024-04-15,,Sanchezberg,US,alex33@example.org,5,1172.4,low
C01032,2025-09-18,68,Karenfort,UAE,jacobwright@example.net,13,2192.31,low
C01033,2026-01-13,34,Sandratown,India,carpenteryvette@example.com,31,1484.49,high
C01034,2024-04-09,68,North Chris,India,zfrederick@example.org,1,278.43,low
C01035,2025-01-10,29,Greeneland,UAE,jaredfleming@example.com,38,4746.74,low
C01036,2024-11-23,35,New Shawn,UK,rebecca01@example.org,10,1239.16,low
C01037,2023-12-26,57,North Laurenstad,India,brianwalton@example.org,33,5488.74,low
C01038,2024-11-09,66,Thomasstad,India,elizabeth24@example.org,7,1209.51,high
C01039,2023-09-30,28,East Tammy,UK,james07@example.org,13,405.19,high
C01040,2024-12-01,50,Lake Michelleton,UAE,smithmelissa@example.org,7,1107.21,high
C01041,2023-05-05,61,Priceland,India,ctate@example.net,38,2995.51,medium
C01042,2025-05-11,50,South Richard,India,crawfordwilliam@example.org,25,3501.15,medium
C01043,2024-09-24,51,Dennisside,India,michellewise@example.org,8,1310.96,medium
C01044,2025-06-13,64,Brownburgh,India,eric01@example.org,46,2401.52,medium
C01045,2026-02-28,47,South Donald,UK,ocarlson@example.net,8,1830.14,high
C01046,2023-11-17,44,West Rebeccashire,India,tyler37@example.net,29,8582.26,medium
C01047,2025-10-26,69,North Sandyshire,US,julievaldez@example.net,13,3686.18,medium
C01048,2025-06-06,,Tylerside,UAE,xnunez@example.org,12,1952.94,low
C01049,2023-08-18,60,Mckenzieville,UAE,brandontaylor@example.com,26,1376.74,low
C01050,2025-11-06,55,Morganmouth,India,krystalsanchez@example.net,26,5984.85,low
C01051,2024-09-10,30,Sextonport,India,rsandoval@example.net,5,420.36,medium
C01052,2023-06-20,45,East Steven,UAE,garciarobert@example.org,8,1318.08,high
C01053,2025-07-19,35,Vargasmouth,UAE,stephen42@example.org,50,14233.54,medium
C01054,2025-03-19,43,Lake Carla,US,riveraalyssa@example.org,31,5210.54,low
C01055,2023-11-01,25,East Paula,India,aprilrivera@example.org,50,8106.11,low
C01056,2025-10-08,19,Garciafurt,India,isaiahnguyen@example.net,41,9397.43,low
C01057,2025-07-02,29,Nelsonland,US,sharijordan@example.com,32,6183.61,medium
C01058,2025-10-30,57,Josephborough,India,youngcourtney@example.org,10,2352.46,high
C01059,2025-05-26,49,Halemouth,US,bryanfleming@example.net,49,4141.56,high
C01060,2024-02-18,34,Paulamouth,UK,christinamoreno@example.com,32,3928.84,high
C01061,2023-05-25,,Taraborough,India,adunn@example.org,35,10412.22,low
C01062,2026-03-13,42,South Jamie,US,darylwalton@example.org,25,3852.68,low
C01063,2025-08-20,67,Justintown,India,ucastro@example.net,12,3226.43,low
C01064,2024-10-09,37,Nicoleborough,UAE,zbailey@example.net,32,4321.66,low
C01065,2025-10-29,60,South Stephenville,UK,jmurphy@example.com,37,7956.89,high
C01066,2024-11-05,28,South Christopherhaven,UK,candace28@example.org,31,1396.52,medium
C01067,2026-03-08,42,Brownburgh,UK,zbrooks@example.net,32,6804.85,medium
C01068,2025-02-08,55,Cantrellchester,India,qzamora@example.net,21,1356.88,medium
C01069,2025-08-15,55,Port Josephtown,India,christopherfields@example.com,23,5441.85,high
C01070,2025-05-22,45,Cookton,India,larry72@example.com,22,6552.16,medium
C01071,2023-11-28,33,Perezfort,India,michael10@example.com,23,2147.0,medium
C01072,2024-12-22,62,West Brooke,India,greencory@example.org,38,10055.32,low
C01073,2023-12-10,52,Jessicaville,India,martinjames@example.org,22,882.02,high
C01074,2023-10-02,44,North Cindy,India,karen11@example.org,28,994.24,medium
C01075,2023-04-26,,Amandafort,India,bakerlisa@example.net,38,5015.59,medium
C01076,2024-04-09,69,West Kelly,US,joshuamiranda@example.org,21,1197.32,high
C01077,2025-07-20,50,New Rickymouth,UAE,rwright@example.com,14,1703.46,high
C01078,2024-01-28,45,South Kevinfort,India,millersheena@example.com,20,3283.54,low
C01079,2023-08-28,34,Kristafort,India,ebonyhorton@example.com,35,3859.68,high
C01080,2026-03-07,57,Colehaven,UAE,aknight@example.org,26,7504.75,high
C01081,2023-06-09,39,Kochberg,India,maria02@example.net,38,1830.19,high
C01082,2023-10-09,40,Jennifermouth,India,stevenfleming@example.com,31,6383.36,medium
C01083,2025-07-03,45,New Christianport,UAE,paynemelinda@example.com,33,5800.93,low
C01084,2024-08-09,57,Simpsonberg,UK,zcarlson@example.net,27,4114.04,high
C01085,2024-09-22,58,Fieldsville,UAE,mknight@example.com,12,2032.57,low
C01086,2025-08-05,60,North Anthony,UAE,richardsjennifer@example.com,37,10481.65,medium
C01087,2025-11-08,57,Port Aaron,US,xtodd@example.org,41,11576.42,high
C01088,2024-06-06,30,Sierrabury,India,mark51@example.org,41,6349.73,low
C01089,2024-06-18,66,West Corey,India,lisathomas@example.org,10,2579.13,medium
C01090,2025-01-28,22,Carolineshire,UAE,jennifer08@example.com,21,1784.17,medium
C01091,2025-08-24,59,Port Mercedesberg,India,kochkrystal@example.org,18,1786.33,high
C01092,2026-02-13,25,West Sherrychester,India,danielle97@example.net,16,1309.08,low
C01093,2025-02-14,53,Michelleport,US,tanyawelch@example.net,20,2878.9,low
C01094,2025-09-01,26,North Markshire,India,hannahtorres@example.com,13,1296.97,medium
C01095,2025-10-05,59,Donaldshire,India,rmorrow@example.com,43,12479.57,medium
C01096,2024-06-19,23,North Richard,India,johnfoster@example.com,2,384.86,low
C01097,2025-10-18,60,Bautistastad,UAE,rknight@example.org,27,7266.89,medium
C01098,2023-09-17,33,South Sandra,India,jessica84@example.org,47,8655.65,high
C01099,2026-03-06,55,Liberg,UK,curtiskatrina@example.com,8,783.91,low
C01100,2023-10-10,67,Fernandezport,India,smithwendy@example.com,16,1902.52,high
C01101,2023-12-12,65,West Zacharychester,UAE,klittle@example.net,48,4497.76,medium
C01102,2025-12-11,29,North Amanda,India,anna85@example.net,14,4086.31,medium
C01103,2023-12-31,55,New Spencerborough,India,ywhite@example.net,27,4384.71,medium
C01104,2024-12-25,38,North Matthewville,UK,william84@example.net,45,6498.94,high
C01105,2025-10-10,68,Kimberlybury,India,susanwatkins@example.com,16,2048.15,high
C01106,2024-05-16,19,Tinaberg,UAE,joseph55@example.net,24,6984.9,high
C01107,2025-05-26,60,Port Petertown,India,tkim@example.org,3,649.45,high
C01108,2024-07-03,42,New Perry,India,richmondjerry@example.com,16,3240.26,high
C01109,2025-02-02,61,Lake Rubenside,India,jackvaldez@example.net,24,4186.22,low
C01110,2025-03-14,43,Jonestown,India,jeffery63@example.net,29,3225.95,low
C01111,2024-10-08,28,Starktown,US,david15@example.net,20,4009.3,high
C01112,2026-03-08,35,Scottton,India,holtbrandy@example.org,27,6811.11,medium
C01113,2023-06-21,39,Hursttown,UAE,agarrison@example.org,31,4465.2,low
C01114,2023-06-01,50,Hardinbury,India,alicia30@example.com,11,1375.01,high
C01115,2024-04-09,65,Jillshire,India,zreynolds@example.org,47,7161.89,low
C01116,2024-03-19,59,Joshuabury,India,webercourtney@example.org,49,9806.97,high
C01117,2025-04-25,,Brendaville,India,walkercharles@example.net,9,1796.76,medium
C01118,2023-12-12,28,North Taylor,India,ubrown@example.net,37,6268.5,high
C01119,2024-05-14,56,Benjaminburgh,UAE,pearsonbrandi@example.net,49,6898.48,medium
C01120,2024-06-25,65,Port Nicholas,India,cantrellelizabeth@example.com,29,2911.12,high
C01121,2025-11-20,69,Wellsview,India,nbyrd@example.com,38,3178.29,medium
C01122,2024-06-01,42,Cooperburgh,UK,careyvictoria@example.org,24,2174.68,low
C01123,2024-01-24,58,Mcmahonton,India,cpetty@example.org,36,9894.53,medium
C01124,2025-06-13,28,Bellfurt,India,qboyd@example.com,13,1797.63,medium
C01125,2024-01-12,23,Lake Nicolaston,India,vwilliams@example.net,39,2961.39,high
C01126,2025-08-17,,Joshuashire,UK,meltonmichael@example.net,8,1179.94,medium
C01127,2025-03-14,32,Torresbury,UAE,smithjoseph@example.net,44,3733.37,medium
C01128,2025-02-15,42,South Alejandro,India,whitedenise@example.org,19,2782.61,low
C01129,2024-09-06,70,East Nathan,India,vsnyder@example.com,39,8822.24,low
C01130,2025-03-18,68,New Joseph,India,kingrobert@example.com,27,1019.76,medium
C01131,2023-10-16,33,East Stephanie,India,wayne62@example.com,16,2998.14,high
C01132,2024-04-11,48,South Elizabethstad,India,vasquezwendy@example.org,30,7958.69,high
C01133,2024-10-19,63,Janicestad,US,operry@example.net,26,5753.34,high
C01134,2023-09-19,24,Christopherstad,UK,miaanderson@example.net,39,1788.66,medium
C01135,2025-08-22,40,West Ronald,UK,grahamcole@example.net,16,4537.87,high
C01136,2023-07-18,20,East Linda,India,julia84@example.com,46,4530.42,high
C01137,2024-07-12,43,Haleyville,UAE,moraleskaren@example.org,25,3253.58,high
C01138,2023-05-07,34,Jennifershire,India,astrong@example.net,3,498.03,medium
C01139,2024-07-01,38,New Seanchester,UAE,megan08@example.net,30,5196.43,low
C01140,2026-01-07,20,West Alexanderfort,India,christopher54@example.com,17,2801.38,medium
C01141,2024-04-04,45,East Emmachester,India,kimberlycopeland@example.net,48,13140.19,medium
C01142,2025-10-06,34,South Meghan,UK,barbara66@example.org,40,4580.51,low
C01143,2025-11-29,49,Port Jenniferhaven,India,ycrawford@example.org,21,3780.68,high
C01144,2024-04-18,21,Lake Denniston,India,xdavis@example.org,41,2875.23,low
C01145,2024-06-17,,Hansenport,India,marthastewart@example.net,12,889.92,medium
C01146,2023-06-23,49,Travismouth,India,christopherhowell@example.org,28,4177.89,high
C01147,2023-12-07,49,New Michaelshire,India,timothy66@example.com,36,9301.55,low
C01148,2025-06-28,31,Walkerton,India,qdavis@example.com,8,630.21,low
C01149,2026-01-25,35,Perezland,UK,perezalicia@example.com,48,12985.99,high
C01150,2026-04-15,18,Hallberg,UK,elynn@example.net,14,3318.68,low
C01151,2024-10-17,33,New Sandraview,US,becksean@example.net,27,5744.66,medium
C01152,2023-10-20,61,Armstrongmouth,India,ejohnson@example.org,2,272.85,high
C01153,2025-10-21,27,South Aaronton,India,kanepaul@example.org,7,363.21,high
C01154,2025-03-21,58,Boyerfurt,India,plee@example.net,43,8188.71,low
C01155,2024-08-27,59,Stephanieville,UK,wilsonbrandon@example.net,22,6308.32,medium
C01156,2024-06-13,69,Ericafort,UK,kevinsimon@example.net,47,3051.07,low
C01157,2024-01-21,69,Port Jenniferland,India,william66@example.org,42,9694.69,high
C01158,2026-03-14,43,Port Joestad,India,virginiadixon@example.org,39,3044.45,medium
C01159,2024-10-13,,Port Bradley,India,parkerjessica@example.org,6,443.96,medium
C01160,2024-12-31,59,South Annaport,India,garciapeter@example.org,19,1188.69,medium
C01161,2023-09-29,37,Cookton,UAE,davisderrick@example.com,28,5402.56,medium
C01162,2023-06-09,41,East Beth,UK,david36@example.org,43,3610.51,medium
C01163,2024-06-30,54,Lake Lauren,UK,xsilva@example.net,25,3605.73,medium
C01164,2025-03-01,45,Cindyfort,UAE,christinashepard@example.com,24,3480.59,low
C01165,2025-09-08,47,New Krystalshire,UAE,xschultz@example.org,33,2987.89,high
C01166,2023-10-21,49,North Nicholas,UK,wwallace@example.com,46,9199.13,high
C01167,2025-07-15,45,West Jonathan,India,vperez@example.org,6,1649.68,medium
C01168,2024-12-29,26,Andrewview,UAE,anthonyalexander@example.org,20,5475.68,low
C01169,2024-10-01,54,Port Kimberly,India,dhenry@example.com,34,6078.13,low
C01170,2024-11-25,45,Jessicaport,US,nicole55@example.org,33,1831.86,high
C01171,2026-02-18,34,Bennettville,India,nbowen@example.com,47,4644.18,low
C01172,2025-04-20,25,New Christopherborough,UAE,andrewsbrittany@example.org,50,10431.31,low
C01173,2023-05-30,20,West Jessicafort,India,jessicagarrett@example.org,12,1708.66,high
C01174,2024-03-01,64,New Ashley,US,nathanielrobinson@example.net,20,4689.71,medium
C01175,2025-03-07,39,Scottchester,India,michael14@example.net,40,3479.54,low
C01176,2024-04-19,34,Henrystad,UAE,kaitlyntucker@example.com,48,2818.05,high
C01177,2025-03-25,,Michaeltown,India,fernandezallison@example.org,2,67.18,high
C01178,2025-03-03,43,Evelynmouth,UAE,nicholsyolanda@example.com,31,9013.78,high
C01179,2023-10-06,57,South Crystal,UK,williamshailey@example.com,47,5987.65,high
C01180,2025-12-03,69,Gabrielside,India,april61@example.com,45,2414.77,low
C01181,2024-10-30,70,Sydneymouth,India,macdonaldmark@example.org,1,217.93,low
C01182,2023-10-16,59,Toddmouth,India,yroberts@example.com,2,410.86,medium
C01183,2024-11-02,52,New Alexander,India,douglas35@example.net,41,2183.06,medium
C01184,2024-10-11,19,Rebeccabury,India,randerson@example.com,10,748.48,low
C01185,2024-02-18,49,Kevinfurt,US,aaron83@example.com,48,1694.38,medium
C01186,2023-10-11,36,Lake David,UK,kayla89@example.org,38,9650.16,medium
C01187,2025-06-28,24,East Laura,UAE,qjackson@example.org,4,1035.44,medium
C01188,2024-05-02,65,Rodriguezshire,UK,danielhogan@example.org,27,5153.67,high
C01189,2023-05-16,,Turnershire,US,rebecca61@example.org,19,3063.7,high
C01190,2024-10-10,61,Tylerstad,US,santiagodebra@example.net,47,4352.88,low
C01191,2024-01-03,,Johnside,UK,john66@example.net,34,3919.5,low
C01192,2023-07-20,44,East Beth,US,abigailburnett@example.net,18,1108.33,high
C01193,2025-12-11,62,Tuckertown,US,ernest32@example.org,42,1495.95,medium
C01194,2025-03-18,40,South Matthew,US,heather27@example.com,47,4355.39,low
C01195,2024-01-28,39,West Robert,UK,murphykelly@example.com,38,9896.44,high
C01196,2025-07-21,36,North Brian,UAE,coopertina@example.net,43,9549.18,medium
C01197,2023-10-07,41,Johnsonfurt,US,gibsonnicholas@example.net,44,10821.09,low
C01198,2025-06-11,62,North Jenniferside,UAE,briannawade@example.com,40,2130.87,medium
C01199,2025-05-03,28,Tiffanyhaven,UK,arnoldderrick@example.com,9,1466.01,medium
C01200,2025-12-10,31,Shawnland,UK,millsdonald@example.org,32,1366.51,low
C01201,2024-05-07,40,Lake Stevenberg,UAE,catherine56@example.net,23,1674.94,high
C01202,2025-11-15,39,West Kevinmouth,US,jacquelineanderson@example.com,3,182.32,low
C01203,2024-01-17,49,Markmouth,India,jacksonjoshua@example.com,8,2386.31,medium
C01204,2024-06-29,,Port Carlaport,UK,thomas19@example.com,50,5111.13,low
C01205,2023-05-06,56,Aprilfurt,UAE,lfitzgerald@example.com,45,2615.33,low
C01206,2024-06-13,66,Lake Brooke,India,melanielewis@example.com,29,8501.59,high
C01207,2025-05-04,24,Port Jeffrey,UK,courtney04@example.com,40,1653.27,low
C01208,2023-04-17,31,Lake John,India,james65@example.org,11,796.39,medium
C01209,2024-06-06,50,Hancockhaven,US,blairbrendan@example.com,46,10478.29,low
C01210,2024-10-31,39,Brownmouth,India,riverakyle@example.net,10,632.06,low
C01211,2023-05-30,67,Johntown,India,craig92@example.org,29,2790.82,medium
C01212,2024-05-19,28,North Peter,India,matthew09@example.com,22,2240.13,high
C01213,2024-01-19,58,Lake Kimhaven,UAE,karen96@example.net,49,4717.32,high
C01214,2026-04-01,26,Perryview,US,michelle98@example.net,27,3823.75,medium
C01215,2023-10-05,51,Leahtown,UAE,jennifer50@example.org,30,3830.37,low
C01216,2023-12-14,18,Taylorbury,UAE,lucaschristine@example.org,29,7182.91,low
C01217,2024-07-14,43,North Derrickfort,India,francisrenee@example.net,6,883.2,medium
C01218,2025-08-03,,Lake Gary,UAE,joneschristopher@example.net,49,3467.1,high
C01219,2025-09-06,63,West Laurabury,UAE,shannonle@example.net,4,1065.88,medium
C01220,2025-08-14,61,North Annview,UAE,bacosta@example.org,27,4845.82,medium
C01221,2024-01-16,40,East Keithville,India,craigemily@example.net,47,11904.68,high
C01222,2025-04-19,62,Kimberlyside,US,millerjennifer@example.com,40,6018.84,low
C01223,2025-08-17,57,Mcbridefurt,UAE,sholmes@example.com,35,5228.26,medium
C01224,2025-01-31,30,New Jennifer,India,jasondavidson@example.com,42,2215.75,high
C01225,2025-10-28,64,Solomonview,UAE,clinton47@example.net,22,5886.46,high
C01226,2025-01-23,23,Anthonyton,UK,stonesamantha@example.org,35,6264.38,high
C01227,2025-04-14,28,Patrickville,India,taylor23@example.net,22,825.67,high
C01228,2024-03-28,67,Port Patriciaport,India,nrodriguez@example.net,38,8593.98,high
C01229,2024-01-03,41,Snowfurt,India,gonzalezsarah@example.net,8,1594.3,medium
C01230,2024-03-17,,Kimberlyhaven,UAE,kedwards@example.net,8,2273.3,medium
C01231,2023-11-05,18,Lake Josephborough,US,lisa10@example.com,20,2430.49,low
C01232,2025-03-24,54,New Teresaton,UAE,aguirrechristina@example.net,48,13030.63,high
C01233,2025-11-29,56,Port George,India,dan81@example.com,43,5357.41,medium
C01234,2025-11-12,63,East Allisonland,UK,sampsonmichelle@example.net,43,9096.96,high
C01235,2023-05-18,33,Wellsburgh,India,ikrueger@example.com,25,2962.97,high
C01236,2024-07-22,41,New Rhondaport,US,amber82@example.com,13,733.94,high
C01237,2024-03-01,23,North Sean,India,yberger@example.org,28,1310.18,low
C01238,2025-01-23,22,Michaelfort,India,ohopkins@example.org,31,6595.0,medium
C01239,2024-11-10,67,West Debra,US,qowen@example.net,38,10086.87,high
C01240,2024-01-18,46,West Amyville,UAE,michaelmartinez@example.com,32,9004.15,medium
C01241,2023-10-30,70,Higginstown,India,walltracy@example.org,47,3241.75,low
C01242,2026-03-12,26,Lake Danielshire,UAE,murrayteresa@example.com,32,5393.92,high
C01243,2024-08-08,47,Robertsmouth,US,jennifer66@example.org,8,310.43,low
C01244,2023-11-11,25,Lake Sharonview,UK,westsheila@example.org,36,9364.53,low
C01245,2025-06-09,36,Walkerland,India,brettramos@example.com,8,1369.2,low
C01246,2025-11-05,41,Lake Carolynshire,India,anna20@example.com,24,2625.0,low
C01247,2024-11-27,55,Gailshire,US,jeffrey77@example.com,10,431.36,medium
C01248,2026-01-04,70,Johntown,UAE,dawn08@example.com,19,3077.51,low
C01249,2024-01-18,20,Port Roberto,US,gbennett@example.com,36,5757.03,medium
C01250,2024-08-30,39,Port Louis,US,xevans@example.com,37,5857.52,high
C01251,2023-08-31,26,West Melissa,UK,rreed@example.com,39,7871.93,medium
C01252,2025-02-06,64,East Amy,India,julie96@example.com,43,2326.95,high
C01253,2025-10-22,42,Combsview,India,kruegerkristen@example.net,43,11741.84,medium
C01254,2025-05-13,,Sharpland,UAE,brooksmatthew@example.net,35,9460.91,high
C01255,2026-02-21,28,New Jeremy,UAE,fschmidt@example.com,18,660.55,high
C01256,2025-09-05,53,Michelleshire,UAE,xlozano@example.org,50,3171.05,high
C01257,2025-04-21,57,Scottville,UK,matthew28@example.net,6,1114.51,low
C01258,2025-10-01,66,Brockport,US,brewerjose@example.org,37,6131.36,low
C01259,2023-11-12,52,Gonzalezside,India,joshuawilliams@example.org,8,2318.73,medium
C01260,2025-10-30,63,East Dawnton,UK,douglaschen@example.org,14,2099.19,high
C01261,2023-07-27,55,North Melinda,India,jacksonjoshua@example.com,39,6345.21,low
C01262,2024-09-11,44,North Paulmouth,India,ycervantes@example.net,22,5766.31,medium
C01263,2025-01-27,25,East Meghanchester,India,jamesmonroe@example.org,25,4407.01,medium
C01264,2024-12-05,67,Lake Jacob,India,chancheryl@example.com,10,716.41,medium
C01265,2026-02-13,57,New Alexandrahaven,India,todd44@example.net,44,3475.72,high
C01266,2025-11-08,24,Anthonyland,India,jamie46@example.net,4,273.86,medium
C01267,2025-05-20,70,South Robinmouth,India,pkrause@example.org,17,748.12,low
C01268,2025-10-19,33,Lake Charlesfurt,US,michellenicholson@example.org,49,8199.06,high
C01269,2023-09-13,35,Brittneyton,India,brownerik@example.com,25,2898.77,high
C01270,2025-06-25,19,Morrisontown,US,christensenronald@example.net,27,5428.52,low
C01271,2026-04-08,55,North Victorshire,UAE,kreeves@example.net,18,1033.34,high
C01272,2025-12-14,37,North Daniel,UK,ingramjoseph@example.com,42,5872.5,low
C01273,2025-05-25,68,Wallaceton,India,margaretbrown@example.com,41,5362.49,low
C01274,2025-02-03,45,Jonesville,UK,davidmaldonado@example.net,16,2431.53,low
C01275,2023-12-26,57,New Erin,India,ronalddurham@example.com,30,6189.78,low
C01276,2024-10-25,48,South Steven,India,vanessa39@example.com,1,191.42,high
C01277,2024-10-26,58,Margaretview,India,loriwilliams@example.net,25,4699.82,high
C01278,2024-03-22,,Josephton,UAE,patriciaburton@example.com,19,3309.88,low
C01279,2024-06-11,62,Cameronmouth,India,briddle@example.org,20,5084.69,high
C01280,2024-04-06,45,West Stevenberg,India,dawnlee@example.com,36,7013.53,medium
C01281,2025-04-11,58,Cathyville,India,jasmine55@example.net,44,12958.13,high
C01282,2023-10-03,60,Hernandezview,India,williamsdonna@example.org,29,3544.96,medium
C01283,2024-06-20,62,South Jennifermouth,India,stevenmorales@example.com,39,7977.05,low
C01284,2024-11-14,18,South Monicamouth,UAE,elizabethbaxter@example.org,39,2997.33,high
C01285,2026-03-03,66,North Robertshire,US,deborahhorne@example.org,45,7888.3,high
C01286,2024-02-26,19,Emilymouth,UAE,roberthill@example.com,42,6308.3,low
C01287,2025-04-26,42,Port Tylerview,UK,amberlucas@example.com,23,2912.97,low
C01288,2025-01-14,18,Allentown,India,cheyennefields@example.net,50,7746.35,low
C01289,2024-05-15,,Lake Christinaburgh,UAE,smithstacy@example.org,29,1024.89,medium
C01290,2023-12-29,40,South Heatherburgh,India,xdouglas@example.com,44,2388.8,high
C01291,2024-01-31,63,East Victoria,India,adam10@example.org,41,3823.24,medium
C01292,2025-04-25,,Port Katherinebury,US,ethomas@example.org,24,6581.21,high
C01293,2023-12-06,30,West Cassandra,UAE,georgemorales@example.net,39,5340.79,medium
C01294,2026-03-31,28,Port Christopherland,UK,kevinmendez@example.com,37,3045.76,high
C01295,2024-03-14,56,Port Erin,UK,simsbenjamin@example.org,37,2863.53,high
C01296,2024-06-23,26,Riverafurt,India,barbaralindsey@example.org,9,2538.56,low
C01297,2024-01-19,35,Port Andrew,India,tabithamiller@example.net,34,8801.58,low
C01298,2024-08-12,57,Benjaminville,India,schaeferkevin@example.org,45,9620.27,medium
C01299,2024-08-02,59,Lake Emilyburgh,UAE,martinezbenjamin@example.net,1,284.63,low
C01300,2024-04-22,44,Port Timothy,India,catherine68@example.com,21,1320.14,high
C01301,2025-07-08,51,Cooleyville,India,barronmichael@example.org,30,8058.8,low
C01302,2025-09-16,44,Davidshire,UK,imorrison@example.com,4,604.77,low
C01303,2023-08-26,23,Port Brian,UK,catherine38@example.com,26,6449.86,high
C01304,2025-08-20,45,Craigside,India,hbarnes@example.com,15,4163.83,low
C01305,2024-03-03,22,North John,UAE,randy64@example.com,11,2187.13,low
C01306,2025-08-24,19,Paulaview,UK,donnaneal@example.org,31,7602.74,medium
C01307,2025-09-18,48,Lake Sandramouth,India,nataliemarsh@example.org,17,4910.9,low
C01308,2023-04-21,33,Stricklandburgh,India,swood@example.org,22,5267.95,high
C01309,2026-04-14,58,Chavezland,US,darlene17@example.net,29,5403.06,low
C01310,2025-09-04,42,South Edward,India,steven22@example.com,4,1081.29,high
C01311,2025-04-08,21,Lake Kimberlyview,US,caroline26@example.net,5,223.96,high
C01312,2024-02-18,24,Coxberg,UAE,fishersherry@example.org,41,1847.59,low
C01313,2025-03-03,43,Lake Calvinville,India,pittswilliam@example.com,19,3736.76,medium
C01314,2025-12-03,68,Maryville,UAE,kelsey90@example.org,15,2977.23,medium
C01315,2025-01-27,45,Rangelmouth,UK,joshuamcdaniel@example.net,25,4929.81,medium
C01316,2023-07-26,68,Laurentown,India,robert42@example.net,42,6409.23,medium
C01317,2025-04-13,24,Brownstad,India,andreameadows@example.org,38,7246.5,low
C01318,2026-04-01,30,Mitchellstad,UK,sharon02@example.org,38,2432.57,high
C01319,2026-03-15,48,New Robert,UAE,rickygray@example.com,17,3359.71,low
C01320,2025-10-13,20,South Michael,India,kelleralexa@example.net,16,1031.58,high
C01321,2025-10-01,59,Port Rodneyhaven,India,beverlyfields@example.com,28,3192.58,high
C01322,2025-06-03,48,Lake Jessicaview,India,pamelareeves@example.org,50,9644.95,medium
C01323,2025-09-18,51,Duarteside,UK,mmullins@example.net,24,4981.75,low
C01324,2024-10-31,70,Kellyview,UK,lukehatfield@example.net,4,1047.4,medium
C01325,2023-10-09,30,Butlerside,UAE,harrisjessica@example.org,23,6331.79,low
C01326,2025-12-27,48,Victoriaport,UAE,dwalker@example.net,22,4769.54,medium
C01327,2025-06-30,55,Paulfort,UK,elizabeth97@example.net,39,11311.07,high
C01328,2024-06-11,28,Thomasmouth,India,sandranielsen@example.org,20,3053.23,low
C01329,2025-08-08,18,Cohenport,UAE,ohaynes@example.com,32,2886.94,low
C01330,2025-12-27,33,Salazarbury,US,ldunn@example.net,30,6850.15,medium
C01331,2024-08-04,43,Nixonhaven,India,wshort@example.net,48,12146.05,low
C01332,2023-12-31,,East Andrew,India,stacy11@example.org,24,914.51,low
C01333,2025-02-26,30,New Jeffreytown,UAE,dorseynicholas@example.com,10,1881.35,medium
C01334,2025-10-26,30,Carolton,India,oliviabrown@example.net,3,320.12,low
C01335,2025-05-18,39,Zacharyport,UK,jill71@example.org,17,1638.98,low
C01336,2025-07-16,34,East Rachel,India,kimberly19@example.net,2,71.34,high
C01337,2026-01-07,68,Angelamouth,India,brandy71@example.org,9,1092.27,low
C01338,2023-05-17,41,Ashleyhaven,India,tbanks@example.net,20,4168.91,high
C01339,2025-05-13,63,South Karenton,India,dawsonalan@example.net,40,2479.73,low
C01340,2025-10-08,42,New Destiny,UAE,kevingreer@example.net,13,1703.64,high
C01341,2024-09-24,33,Gregoryport,India,leelogan@example.net,28,6608.9,high
C01342,2024-09-03,36,Joannebury,India,rodriguezbrandon@example.com,13,1540.16,low
C01343,2025-02-04,26,Hernandezchester,UK,matthew33@example.net,41,11950.01,medium
C01344,2025-04-15,68,East Devin,US,dianetapia@example.org,14,3409.97,high
C01345,2024-08-17,42,Christinabury,UAE,carlsimmons@example.net,5,1164.03,medium
C01346,2023-06-09,29,Brownchester,India,lucasanthony@example.com,32,7115.89,high
